GCbiasFrequenciesFile,GCbiasFrequenciesFile_filetype,bamInput,bamInput_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.GCbiasFrequenciesFile.values,parameters.GCbiasFrequenciesFile|__identifier__,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__workflow_invocation_uuid__,parameters.bamInput.values,parameters.bamInput|__identifier__,parameters.chromInfo,parameters.dbkey,parameters.effectiveGenomeSize.__current_case__,parameters.effectiveGenomeSize.effectiveGenomeSize,parameters.effectiveGenomeSize.effectiveGenomeSize_opt,parameters.region,parameters.source.__current_case__,parameters.source.input1.values,parameters.source.input1_2bit,parameters.source.ref_source,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
22575,tabular,995521577,bam,2017-07-28 18:03:54.364708,slurm_multi,1501289762.0,0,,6.0,main_w3_handler2,3041826,16448541,False,,,,10521875,slurm,,132111800.0,corral-repl,,"[{'src': 'hda', 'id': 30660669}]",,0,no,,"[{'src': 'hda', 'id': 30659485}]",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",4,,93260000,"""""",0,,ce10,cached,32.0,,39216818.0,1501288896.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.5.0.0,2.5.0.0,,2017-07-29 00:56:04.553279,83591,866.0
22575,tabular,1066467680,bam,2017-07-28 18:03:57.793522,slurm_multi,1501290754.0,0,,6.0,main_w3_handler2,3041826,16448546,False,,,,10521928,slurm,,132111800.0,corral-repl,,"[{'src': 'hda', 'id': 30660676}]",,0,no,,"[{'src': 'hda', 'id': 30659699}]",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",4,,93260000,"""""",0,,ce10,cached,32.0,,39216818.0,1501289769.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.5.0.0,2.5.0.0,,2017-07-29 01:12:35.777139,83591,985.0
11325,tabular,636821530,bam,2017-08-09 03:14:44.971173,slurm_multi,1502249500.0,0,,6.0,main_w3_handler2,3213983,16535292,False,,,,10605986,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 30791668}]",,0,no,,"[{'src': 'hda', 'id': 30770629}]",,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",0,12000000,specific,"""""",0,,sacCer3,cached,32.0,,39755868.0,1502248492.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.5.0.0,2.5.0.0,,2017-08-09 03:31:42.921470,108343,1008.0
1575,tabular,4580275739,bam,2017-08-17 21:15:14.401800,slurm_multi,1503015532.0,0,,6.0,main_w4_handler2,3190573,16604982,False,,,,10677378,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 30909219}]",,0,no,,"[{'src': 'hda', 'id': 30866895}]",,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,,2150570000,"""""",0,,mm10,cached,32.0,,39929293.0,1503010511.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.5.0.0,2.5.0.0,,2017-08-18 00:18:54.204177,84314,5021.0
1575,tabular,6515487375,bam,2017-08-17 21:15:14.999541,slurm_multi,1503021363.0,0,,6.0,main_w3_handler2,3190573,16604983,False,,,,10677633,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 30909221}]",,0,no,,"[{'src': 'hda', 'id': 30874226}]",,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,,2150570000,"""""",0,,mm10,cached,32.0,,39929293.0,1503015537.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.5.0.0,2.5.0.0,,2017-08-18 01:56:05.385139,84314,5826.0
1575,tabular,6913226321,bam,2017-08-17 21:15:15.317464,slurm_multi,1503028018.0,0,,6.0,main_w4_handler2,3190573,16604984,False,,,,10677893,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 30909223}]",,0,no,,"[{'src': 'hda', 'id': 30874227}]",,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,,2150570000,"""""",0,,mm10,cached,32.0,,39929293.0,1503021372.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.5.0.0,2.5.0.0,,2017-08-18 03:47:00.117170,84314,6646.0
11325,tabular,680737074,bam,2017-08-25 00:17:15.391505,slurm_multi,1503621343.0,0,,6.0,main_w3_handler2,3232459,16653537,False,,,,10726305,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 30984067}]",,0,no,"""bdb093ca892a11e7b793005056ba55fb""","[{'src': 'hda', 'id': 30983966}]",,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",0,12157105,specific,"""""",0,,sacCer3,cached,32.0,,,1503620395.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.5.0.0,2.5.0.0,,2017-08-25 00:35:44.667790,108343,948.0
11325,tabular,871586602,bam,2017-08-25 00:17:27.459844,slurm_multi,1503623152.0,0,,6.0,main_w3_handler2,3232459,16653573,False,,,,10726391,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 30984103}]",,0,no,"""bec48a96892a11e7b793005056ba55fb""","[{'src': 'hda', 'id': 30983967}]",,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",0,12157105,specific,"""""",0,,sacCer3,cached,32.0,,,1503621937.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.5.0.0,2.5.0.0,,2017-08-25 01:05:53.253375,108343,1215.0
11325,tabular,710728147,bam,2017-08-25 00:17:49.817433,slurm_multi,1503625177.0,0,,6.0,main_w3_handler2,3232459,16653645,False,,,,10726508,slurm,,132111800.0,corral-repl,,"[{'src': 'hda', 'id': 30984175}]",,0,no,"""c15768d2892a11e7b793005056ba55fb""","[{'src': 'hda', 'id': 30983970}]",,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",0,12157105,specific,"""""",0,,sacCer3,cached,32.0,,,1503624150.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.5.0.0,2.5.0.0,,2017-08-25 01:40:33.431716,108343,1027.0
11325,tabular,640352519,bam,2017-08-25 00:17:39.500977,slurm_multi,1503626995.0,0,,6.0,main_w4_handler2,3232459,16653609,False,,,,10726638,slurm,,132111800.0,corral-repl,,"[{'src': 'hda', 'id': 30984139}]",,0,no,"""bff18eb4892a11e7b793005056ba55fb""","[{'src': 'hda', 'id': 30983968}]",,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",0,12157105,specific,"""""",0,,sacCer3,cached,32.0,,,1503626047.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.5.0.0,2.5.0.0,,2017-08-25 02:09:57.477799,108343,948.0
11325,tabular,571187055,bam,2017-08-25 00:18:06.994255,slurm_multi,1503629498.0,0,,6.0,main_w4_handler2,3232459,16653686,False,,,,10726809,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 30984219}]",,0,no,"""c2becc1a892a11e7b793005056ba55fb""","[{'src': 'hda', 'id': 30983971}]",,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",0,12157105,specific,"""""",0,,sacCer3,cached,32.0,,,1503628687.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.5.0.0,2.5.0.0,,2017-08-25 02:51:40.272224,108343,811.0
11325,tabular,580050932,bam,2017-08-25 00:18:29.629296,slurm_multi,1503630360.0,0,,6.0,main_w4_handler2,3232459,16653729,False,,,,10726856,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 30984263}]",,0,no,"""c3c0e490892a11e7b793005056ba55fb""","[{'src': 'hda', 'id': 30983972}]",,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",0,12157105,specific,"""""",0,,sacCer3,cached,32.0,,,1503629515.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.5.0.0,2.5.0.0,,2017-08-25 03:06:02.389382,108343,845.0
11325,tabular,680737074,bam,2017-08-25 03:51:23.829145,slurm_multi,1503634157.0,0,,6.0,main_w4_handler2,3232459,16654543,False,,,,10727198,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 30985400}]",,0,no,"""a8358992894811e7964d005056ba55fb""","[{'src': 'hda', 'id': 30983966}]",,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",0,12157105,specific,"""""",0,,sacCer3,cached,32.0,,,1503633237.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.5.0.0,2.5.0.0,,2017-08-25 04:09:19.246244,108343,920.0
11325,tabular,871586602,bam,2017-08-25 03:51:28.282854,slurm_multi,1503635543.0,0,,6.0,main_w4_handler2,3232459,16654548,False,,,,10727239,slurm,,132111800.0,corral-repl,,"[{'src': 'hda', 'id': 30985408}]",,0,no,"""a84f6894894811e7964d005056ba55fb""","[{'src': 'hda', 'id': 30983967}]",,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",0,12157105,specific,"""""",0,,sacCer3,cached,32.0,,,1503634293.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.5.0.0,2.5.0.0,,2017-08-25 04:32:25.493604,108343,1250.0
11325,tabular,640352519,bam,2017-08-25 03:51:31.863038,slurm_multi,1503637051.0,0,,6.0,main_w3_handler2,3232459,16654552,False,,,,10727322,slurm,,132111800.0,corral-repl,,"[{'src': 'hda', 'id': 30985412}]",,0,no,"""a8645d3a894811e7964d005056ba55fb""","[{'src': 'hda', 'id': 30983968}]",,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",0,12157105,specific,"""""",0,,sacCer3,cached,32.0,,,1503636107.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.5.0.0,2.5.0.0,,2017-08-25 04:58:59.161557,108343,944.0
11325,tabular,571187055,bam,2017-08-25 03:51:37.052113,slurm_multi,1503639246.0,0,,6.0,main_w3_handler2,3232459,16654560,False,,,,10727451,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 30985420}]",,0,no,"""a89015d8894811e7964d005056ba55fb""","[{'src': 'hda', 'id': 30983971}]",,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",0,12157105,specific,"""""",0,,sacCer3,cached,32.0,,,1503638413.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.5.0.0,2.5.0.0,,2017-08-25 05:36:41.658017,108343,833.0
11325,tabular,710728147,bam,2017-08-25 03:51:34.646998,slurm_multi,1503638165.0,0,,6.0,main_w3_handler2,3232459,16654556,False,,,,10727417,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 30985416}]",,0,no,"""a87c339c894811e7964d005056ba55fb""","[{'src': 'hda', 'id': 30983970}]",,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",0,12157105,specific,"""""",0,,sacCer3,cached,32.0,,,1503637199.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.5.0.0,2.5.0.0,,2017-08-25 05:18:21.476670,108343,966.0
11325,tabular,580050932,bam,2017-08-25 03:51:39.689126,slurm_multi,1503640544.0,0,,6.0,main_w4_handler2,3232459,16654564,False,,,,10727500,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 30985424}]",,0,no,"""a8a7d416894811e7964d005056ba55fb""","[{'src': 'hda', 'id': 30983972}]",,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",0,12157105,specific,"""""",0,,sacCer3,cached,32.0,,,1503639752.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.5.0.0,2.5.0.0,,2017-08-25 05:55:46.262593,108343,792.0
3825,tabular,157832215,bam,2017-10-03 10:47:07.471629,slurm_multi,1507028571.0,0,,6.0,main_w4_handler2,3269292,17006222,False,,,,11063354.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 31531761}]",,0,no,,"[{'src': 'hda', 'id': 31498247}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",0,10000000,specific,"""""",0,,mm10,cached,32.0,,40134945.0,1507028203.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.5.0.0,2.5.0.0,,2017-10-03 11:02:55.193940,110692,368.0
22575,tabular,1198833687,bam,2017-09-16 15:17:43.653491,slurm_multi,1505579719.0,0,,6.0,main_w4_handler2,3171019,16844450,False,,,,10911599,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 31275659}]",,0,no,,"[{'src': 'hda', 'id': 31273840}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",1,,2150570000,"""""",0,,mm10,cached,32.0,,40559933.0,1505578695.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.5.0.0,2.5.0.0,,2017-09-16 16:35:21.147663,84314,1024.0
450,tabular,534003097,bam,2017-10-13 18:48:15.011697,slurm_multi,1507923041.0,0,,6.0,main_w3_handler2,3243065,17097763,False,,,,11154415.roundup,slurm,,132111800.0,corral-repl,,"[{'src': 'hda', 'id': 31682907}]",,0,no,,"[{'src': 'hda', 'id': 31111300}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",1,,2150570000,"""""",0,,mm10,cached,32.0,,41271105.0,1507922313.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.5.0.0,2.5.0.0,,2017-10-13 19:30:46.489891,102165,728.0
450,tabular,503163215,bam,2017-10-13 18:49:28.212094,slurm_multi,1507925016.0,0,,6.0,main_w3_handler2,3243065,17097772,False,,,,11154767.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 31682912}]",,0,no,,"[{'src': 'hda', 'id': 31111309}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",1,,2150570000,"""""",0,,mm10,cached,32.0,,41271105.0,1507924186.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.5.0.0,2.5.0.0,,2017-10-13 20:03:41.205562,102165,830.0
450,tabular,655519730,bam,2017-10-13 18:48:55.462433,slurm_multi,1507924186.0,0,,6.0,main_w4_handler2,3243065,17097767,False,,,,11154524.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 31682909}]",,0,no,,"[{'src': 'hda', 'id': 31111301}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",1,,2150570000,"""""",0,,mm10,cached,32.0,,41271105.0,1507922897.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.5.0.0,2.5.0.0,,2017-10-13 19:49:55.150398,102165,1289.0
5775,tabular,36173265,bam,2018-03-03 22:52:06.020364,slurm_multi,1520117588.0,0,30720.0,6.0,main_w4_handler2,3412184,18595578,False,,,,12690281,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 34190954}]",,0,no,,"[{'src': 'hda', 'id': 33624537}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,12100000,specific,"""""",0,,sacCer3,cached,32.0,,43674350.0,1520117536.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.5.0.0,2.5.0.0,,2018-03-03 22:53:11.569218,115350,52.0
5775,tabular,309306336,bam,2018-03-03 22:52:06.343106,slurm_multi,1520117970.0,0,30720.0,6.0,main_w3_handler2,3412184,18595579,False,,,,12690286,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 34190956}]",,0,no,,"[{'src': 'hda', 'id': 33624539}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,12100000,specific,"""""",0,,sacCer3,cached,32.0,,43674350.0,1520117594.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.5.0.0,2.5.0.0,,2018-03-03 22:59:32.100962,115350,376.0
5775,tabular,464386026,bam,2018-03-03 22:52:06.768376,slurm_multi,1520118542.0,0,30720.0,6.0,main_w3_handler2,3412184,18595580,False,,,,12690321,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 34190958}]",,0,no,,"[{'src': 'hda', 'id': 33624543}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,12100000,specific,"""""",0,,sacCer3,cached,32.0,,43674350.0,1520118037.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.5.0.0,2.5.0.0,,2018-03-03 23:09:04.207148,115350,505.0
22575,tabular,11045893961,bam,2018-03-04 20:55:53.516128,slurm_multi,1520208934.0,0,30720.0,6.0,main_w3_handler2,3296281,18602918,False,,668098820.0,twobit,12698112,slurm,,132111800.0,corral-repl,,"[{'src': 'hda', 'id': 34169628}]",,0,no,,"[{'src': 'hda', 'id': 34163490}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,2457910000,specific,"""""",1,"[{'src': 'hda', 'id': 34169627}]",,history,32.0,,43747776.0,1520196966.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.5.0.0,2.5.0.0,,2018-03-05 00:15:37.505762,114204,11968.0
5775,tabular,4211146738,bam,2017-10-27 23:51:54.664773,slurm_multi,1509148371.0,0,,6.0,main_w3_handler2,3297178,17247477,False,,,,11306700,slurm,,132111800.0,corral-repl,,"[{'src': 'hda', 'id': 31935135}]",,0,no,,"[{'src': 'hda', 'id': 31916849}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,12157105,specific,"""""",0,,sacCer3,cached,32.0,,41579796.0,1509148361.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.5.0.0,2.5.0.0,,2017-10-27 23:52:54.034567,108343,10.0
5775,tabular,2538308742,bam,2017-10-27 23:51:55.060842,slurm_multi,1509148332.0,0,,6.0,main_w4_handler2,3297178,17247478,False,,,,11306698,slurm,,132111800.0,corral-repl,,"[{'src': 'hda', 'id': 31935137}]",,0,no,,"[{'src': 'hda', 'id': 31916850}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,12157105,specific,"""""",0,,sacCer3,cached,32.0,,41579796.0,1509148324.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.5.0.0,2.5.0.0,,2017-10-27 23:52:13.265368,108343,8.0
5700,tabular,4211146738,bam,2017-10-28 00:31:41.707715,slurm_multi,1509150755.0,0,,6.0,main_w3_handler2,3297178,17247658,False,,,,11306963,slurm,,132111800.0,corral-repl,,"[{'src': 'hda', 'id': 31935567}]",,0,no,,"[{'src': 'hda', 'id': 31916849}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,12495682,specific,"""""",0,,sacCer3,cached,32.0,,41579796.0,1509150744.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.5.0.0,2.5.0.0,,2017-10-28 00:32:37.480975,108343,11.0
5700,tabular,2538308742,bam,2017-10-28 00:31:42.025202,slurm_multi,1509150732.0,0,,6.0,main_w3_handler2,3297178,17247659,False,,,,11306959,slurm,,132111800.0,corral-repl,,"[{'src': 'hda', 'id': 31935569}]",,0,no,,"[{'src': 'hda', 'id': 31916850}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,12495682,specific,"""""",0,,sacCer3,cached,32.0,,41579796.0,1509150725.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.5.0.0,2.5.0.0,,2017-10-28 00:32:17.434953,108343,7.0
10950,tabular,340756760,bam,2017-10-29 19:00:45.528860,slurm_multi,1509304153.0,0,,6.0,main_w3_handler2,3297344,17258053,False,,,,11316602,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 31953845}]",,0,no,,"[{'src': 'hda', 'id': 31936085}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""",1,,2150570000,"""""",0,,/galaxy/data/mm9/seq/mm9.2bit,cached,32.0,,41497900.0,1509303661.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.5.0.0,2.5.0.0,,2017-10-29 19:09:14.134800,114415,492.0
3825,tabular,1054539703,bam,2017-11-08 23:04:42.420223,slurm_multi,1510183435.0,0,,6.0,main_w3_handler2,2391699,17388310,False,,,,11449962,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 32174543}]",,0,no,,"[{'src': 'hda', 'id': 32172573}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",2,,2451960000,"""""",0,,hg38,cached,32.0,,41679765.0,1510182489.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.5.0.0,2.5.0.0,,2017-11-08 23:24:01.558397,66992,946.0
22575,tabular,2099229647,bam,2017-12-05 06:37:19.714507,slurm_multi,1512457478.0,0,,6.0,main_w4_handler2,3353352,17699202,False,,,,11763786,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 32731976}]",,0,no,,"[{'src': 'hda', 'id': 32731920}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",1,,2150570000,"""""",0,,mm10,cached,32.0,,42310534.0,1512455853.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.5.0.0,2.5.0.0,,2017-12-05 07:04:42.157452,112337,1625.0
27375,tabular,2099229647,bam,2017-12-05 19:51:31.473541,slurm_multi,1512505079.0,0,,6.0,main_w3_handler2,3353352,17708492,False,,,,11773224,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 32752464}]",,0,no,,"[{'src': 'hda', 'id': 32731920}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",0,2652783500,specific,"""""",0,,mm10,cached,32.0,,42310534.0,1512503514.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.5.0.0,2.5.0.0,,2017-12-05 20:18:02.079198,112337,1565.0
27075,tabular,2488693374,bam,2017-12-05 21:54:06.926841,slurm_multi,1512513170.0,0,,6.0,main_w3_handler2,3354534,17710032,False,,,,11774795,slurm,,132111800.0,corral-repl,,"[{'src': 'hda', 'id': 32755349}]",,0,no,,"[{'src': 'hda', 'id': 32755227}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",0,2652783500,specific,"""""",0,,mm10,cached,32.0,,42310534.0,1512511517.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.5.0.0,2.5.0.0,,2017-12-05 22:32:52.180071,112337,1653.0
23850,tabular,2447340569,bam,2017-12-06 17:25:52.761856,slurm_multi,1512584111.0,0,,6.0,main_w3_handler2,3355686,17722311,False,,,,11788326,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 32774623}]",,0,no,,"[{'src': 'hda', 'id': 32773910}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",0,2652783500,specific,"""""",0,,mm10,cached,32.0,,42310534.0,1512582473.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.5.0.0,2.5.0.0,,2017-12-06 18:15:13.046630,112337,1638.0
