GCbiasFrequenciesFile,GCbiasFrequenciesFile_filetype,bamInput,bamInput_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.GCbiasFrequenciesFile.values,parameters.GCbiasFrequenciesFile|__identifier__,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__workflow_invocation_uuid__,parameters.bamInput.values,parameters.bamInput|__identifier__,parameters.chromInfo,parameters.dbkey,parameters.effectiveGenomeSize.__current_case__,parameters.effectiveGenomeSize.effectiveGenomeSize,parameters.effectiveGenomeSize.effectiveGenomeSize_opt,parameters.region,parameters.source.__current_case__,parameters.source.input1.values,parameters.source.input1_2bit,parameters.source.ref_source,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
27375,tabular,2096103775,bam,2017-12-06 17:21:04.783709,slurm_multi,1512582464.0,0,,6.0,main_w4_handler2,3355686,17722286,False,,,,11788037,slurm,,132111800.0,corral-repl,,"[{'src': 'hda', 'id': 32774609}]",,0,no,,"[{'src': 'hda', 'id': 32773908}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",0,2652783500,specific,"""""",0,,mm10,cached,32.0,,42310534.0,1512580877.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.5.0.0,2.5.0.0,,2017-12-06 17:47:45.625208,112337,1587.0
27075,tabular,2484879001,bam,2017-12-06 17:21:54.613937,slurm_multi,1512582928.0,0,,6.0,main_w3_handler2,3355686,17722290,False,,,,11788065,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 32774615}]",,0,no,,"[{'src': 'hda', 'id': 32773909}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",0,2652783500,specific,"""""",0,,mm10,cached,32.0,,42310534.0,1512581085.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.5.0.0,2.5.0.0,,2017-12-06 17:55:30.553407,112337,1843.0
27375,tabular,2097898426,bam,2017-12-08 01:01:43.644821,slurm_multi,1512699637.0,0,,6.0,main_w3_handler2,3357375,17742624,False,,,,11808519,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 32805538}]",,0,no,,"[{'src': 'hda', 'id': 32805062}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""",1,,2150570000,"""""",0,,/galaxy/data/mm9/seq/mm9.2bit,cached,32.0,,42310534.0,1512698049.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.5.0.0,2.5.0.0,,2017-12-08 02:20:39.775103,112337,1588.0
27075,tabular,2486884840,bam,2017-12-08 01:02:16.519837,slurm_multi,1512699865.0,0,,6.0,main_w3_handler2,3357375,17742628,False,,,,11808525,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 32805541}]",,0,no,,"[{'src': 'hda', 'id': 32805063}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""",1,,2150570000,"""""",0,,/galaxy/data/mm9/seq/mm9.2bit,cached,32.0,,42310534.0,1512698255.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.5.0.0,2.5.0.0,,2017-12-08 02:24:28.083941,112337,1610.0
23850,tabular,2449558214,bam,2017-12-08 01:36:49.914731,slurm_multi,1512703978.0,0,,6.0,main_w4_handler2,3357375,17742814,False,,,,11809195,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 32805546}]",,0,no,,"[{'src': 'hda', 'id': 32805064}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""",1,,2150570000,"""""",0,,/galaxy/data/mm9/seq/mm9.2bit,cached,32.0,,42310534.0,1512702424.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.5.0.0,2.5.0.0,,2017-12-08 03:33:01.780910,112337,1554.0
23850,tabular,2449558214,bam,2017-12-08 01:02:44.356359,slurm_multi,1512703176.0,0,,6.0,main_w4_handler2,3357375,17742635,False,,,,11809162,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 32805546}]",,0,no,,"[{'src': 'hda', 'id': 32805064}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""",1,,2150570000,"""""",0,,/galaxy/data/mm9/seq/mm9.2bit,cached,32.0,,42310534.0,1512701609.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.5.0.0,2.5.0.0,,2017-12-08 03:19:39.862407,112337,1567.0
12450,tabular,550959682,bam,2018-02-17 15:51:38.574466,slurm_multi,1518885896.0,0,30720.0,6.0,main_w3_handler2,3430280,18421957,False,,,,12511756,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 33876598}]",,0,no,,"[{'src': 'hda', 'id': 33874799}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",2,,2451960000,"""""",0,,/galaxy/data/hg19/seq/hg19.2bit,cached,32.0,,43937359.0,1518885329.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.5.0.0,2.5.0.0,,2018-02-17 16:46:24.966638,122044,567.0
11625,tabular,525505148,bam,2018-02-17 15:51:39.834994,slurm_multi,1518883827.0,0,30720.0,6.0,main_w4_handler2,3430280,18421959,False,,,,12511218,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 33876616}]",,0,no,,"[{'src': 'hda', 'id': 33874888}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",2,,2451960000,"""""",0,,/galaxy/data/hg19/seq/hg19.2bit,cached,32.0,,43937359.0,1518883333.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.5.0.0,2.5.0.0,,2018-02-17 16:10:30.203671,122044,494.0
15525,tabular,520507303,bam,2018-02-17 15:51:35.684690,slurm_multi,1518883304.0,0,30720.0,6.0,main_w4_handler2,3430280,18421951,False,,,,12511021,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 33876440}]",,0,no,,"[{'src': 'hda', 'id': 33874738}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",2,,2451960000,"""""",0,,/galaxy/data/hg19/seq/hg19.2bit,cached,32.0,,43937359.0,1518882702.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.5.0.0,2.5.0.0,,2018-02-17 16:01:47.997127,122044,602.0
11100,tabular,798558694,bam,2018-02-17 15:51:40.757684,slurm_multi,1518884637.0,0,30720.0,6.0,main_w4_handler2,3430280,18421961,False,,,,12511359,slurm,,132109816.0,corral-repl,,"[{'src': 'hda', 'id': 33876629}]",,0,no,,"[{'src': 'hda', 'id': 33874950}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",2,,2451960000,"""""",0,,/galaxy/data/hg19/seq/hg19.2bit,cached,32.0,,43937359.0,1518883860.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.5.0.0,2.5.0.0,,2018-02-17 16:23:59.590778,122044,777.0
20625,tabular,512785601,bam,2018-02-17 15:51:38.027445,slurm_multi,1518883854.0,0,30720.0,6.0,main_w4_handler2,3430280,18421956,False,,,,12511217,slurm,,132109816.0,corral-repl,,"[{'src': 'hda', 'id': 33876586}]",,0,no,,"[{'src': 'hda', 'id': 33874793}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",2,,2451960000,"""""",0,,/galaxy/data/hg19/seq/hg19.2bit,cached,32.0,,43937359.0,1518883311.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.5.0.0,2.5.0.0,,2018-02-17 16:10:56.295496,122044,543.0
16125,tabular,567158879,bam,2018-02-17 15:51:36.520275,slurm_multi,1518883324.0,0,30720.0,6.0,main_w4_handler2,3430280,18421953,False,,,,12511041,slurm,,132111800.0,corral-repl,,"[{'src': 'hda', 'id': 33876544}]",,0,no,,"[{'src': 'hda', 'id': 33874748}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",2,,2451960000,"""""",0,,/galaxy/data/hg19/seq/hg19.2bit,cached,32.0,,43937359.0,1518882709.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.5.0.0,2.5.0.0,,2018-02-17 16:02:07.067447,122044,615.0
12075,tabular,655107408,bam,2018-02-17 15:51:40.285120,slurm_multi,1518884464.0,0,30720.0,6.0,main_w4_handler2,3430280,18421960,False,,,,12511328,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 33876621}]",,0,no,,"[{'src': 'hda', 'id': 33874933}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",2,,2451960000,"""""",0,,/galaxy/data/hg19/seq/hg19.2bit,cached,32.0,,43937359.0,1518883833.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.5.0.0,2.5.0.0,,2018-02-17 16:21:05.708112,122044,631.0
13575,tabular,617095379,bam,2018-02-17 15:51:36.958012,slurm_multi,1518885198.0,0,30720.0,6.0,main_w3_handler2,3430280,18421954,False,,,,12511590,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 33876571}]",,0,no,,"[{'src': 'hda', 'id': 33874755}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",2,,2451960000,"""""",0,,/galaxy/data/hg19/seq/hg19.2bit,cached,32.0,,43937359.0,1518884508.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.5.0.0,2.5.0.0,,2018-02-17 16:34:59.310379,122044,690.0
15825,tabular,495752013,bam,2018-02-17 15:51:37.398135,slurm_multi,1518885196.0,0,30720.0,6.0,main_w3_handler2,3430280,18421955,False,,,,12511641,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 33876580}]",,0,no,,"[{'src': 'hda', 'id': 33874768}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",2,,2451960000,"""""",0,,/galaxy/data/hg19/seq/hg19.2bit,cached,32.0,,43937359.0,1518884701.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.5.0.0,2.5.0.0,,2018-02-17 16:34:59.157069,122044,495.0
13500,tabular,662312454,bam,2018-02-17 15:51:39.303715,slurm_multi,1518886101.0,0,30720.0,6.0,main_w3_handler2,3430280,18421958,False,,,,12511757,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 33876609}]",,0,no,,"[{'src': 'hda', 'id': 33874811}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",2,,2451960000,"""""",0,,/galaxy/data/hg19/seq/hg19.2bit,cached,32.0,,43937359.0,1518885341.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.5.0.0,2.5.0.0,,2018-02-17 16:49:28.307997,122044,760.0
22575,tabular,781267297,bam,2018-02-23 12:38:34.270749,slurm_multi,1519453297.0,0,30720.0,6.0,main_w3_handler2,3430314,18495807,False,,,,12600930,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 34031454}]",,0,no,,"[{'src': 'hda', 'id': 34031330}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",2,,2451960000,"""""",0,,hg38,cached,32.0,,44090047.0,1519452675.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.5.0.0,2.5.0.0,,2018-02-24 06:21:40.826410,107319,622.0
22575,tabular,666154734,bam,2018-02-23 12:38:31.325337,slurm_multi,1519451137.0,0,30720.0,6.0,main_w4_handler2,3430314,18495802,False,,,,12600846,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 34031444}]",,0,no,,"[{'src': 'hda', 'id': 34031315}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",2,,2451960000,"""""",0,,hg38,cached,32.0,,44090047.0,1519450629.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.5.0.0,2.5.0.0,,2018-02-24 05:45:39.525578,107319,508.0
22575,tabular,7369067,bam,2018-02-23 12:38:38.080499,slurm_multi,1519453666.0,0,30720.0,6.0,main_w4_handler2,3430314,18495813,False,,,,12600989,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 34031466}]",,0,no,,"[{'src': 'hda', 'id': 34031348}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",2,,2451960000,"""""",0,,hg38,cached,32.0,,44090047.0,1519453636.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.5.0.0,2.5.0.0,,2018-02-24 06:27:49.314530,107319,30.0
22575,tabular,515188267,bam,2018-02-23 12:38:31.845878,slurm_multi,1519451602.0,0,30720.0,6.0,main_w4_handler2,3430314,18495803,False,,,,12600865,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 34031446}]",,0,no,,"[{'src': 'hda', 'id': 34031318}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",2,,2451960000,"""""",0,,hg38,cached,32.0,,44090047.0,1519451144.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.5.0.0,2.5.0.0,,2018-02-24 05:53:25.391290,107319,458.0
22575,tabular,337980776,bam,2018-02-23 12:38:32.950373,slurm_multi,1519451887.0,0,30720.0,6.0,main_w4_handler2,3430314,18495805,False,,,,12600874,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 34031450}]",,0,no,,"[{'src': 'hda', 'id': 34031324}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",2,,2451960000,"""""",0,,hg38,cached,32.0,,44090047.0,1519451610.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.5.0.0,2.5.0.0,,2018-02-24 05:58:11.372493,107319,277.0
22575,tabular,46540784,bam,2018-02-23 12:38:35.770367,slurm_multi,1519451944.0,0,30720.0,6.0,main_w4_handler2,3430314,18495809,False,,,,12600885,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 34031458}]",,0,no,,"[{'src': 'hda', 'id': 34031336}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",2,,2451960000,"""""",0,,hg38,cached,32.0,,44090047.0,1519451898.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.5.0.0,2.5.0.0,,2018-02-24 05:59:06.681567,107319,46.0
22575,tabular,410061767,bam,2018-02-23 12:38:36.852540,slurm_multi,1519453629.0,0,30720.0,6.0,main_w4_handler2,3430314,18495811,False,,,,12600969,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 34031462}]",,0,no,,"[{'src': 'hda', 'id': 34031342}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",2,,2451960000,"""""",0,,hg38,cached,32.0,,44090047.0,1519453307.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.5.0.0,2.5.0.0,,2018-02-24 06:27:11.693735,107319,322.0
22575,tabular,136196092,bam,2018-02-23 12:38:32.329586,slurm_multi,1519452361.0,0,30720.0,6.0,main_w3_handler2,3430314,18495804,False,,,,12600915,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 34031448}]",,0,no,,"[{'src': 'hda', 'id': 34031321}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",2,,2451960000,"""""",0,,hg38,cached,32.0,,44090047.0,1519452243.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.5.0.0,2.5.0.0,,2018-02-24 06:06:04.048379,107319,118.0
22575,tabular,366307952,bam,2018-02-23 12:38:33.534621,slurm_multi,1519452649.0,0,30720.0,6.0,main_w3_handler2,3430314,18495806,False,,,,12600924,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 34031452}]",,0,no,,"[{'src': 'hda', 'id': 34031327}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",2,,2451960000,"""""",0,,hg38,cached,32.0,,44090047.0,1519452367.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.5.0.0,2.5.0.0,,2018-02-24 06:10:52.293507,107319,282.0
22575,tabular,381193601,bam,2018-02-23 12:38:36.337441,slurm_multi,1519452669.0,0,30720.0,6.0,main_w4_handler2,3430314,18495810,False,,,,12600923,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 34031460}]",,0,no,,"[{'src': 'hda', 'id': 34031339}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",2,,2451960000,"""""",0,,hg38,cached,32.0,,44090047.0,1519452367.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.5.0.0,2.5.0.0,,2018-02-24 06:11:12.039146,107319,302.0
22575,tabular,180045352,bam,2018-02-23 12:38:34.830203,slurm_multi,1519453833.0,0,30720.0,6.0,main_w3_handler2,3430314,18495808,False,,,,12600994,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 34031456}]",,0,no,,"[{'src': 'hda', 'id': 34031333}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",2,,2451960000,"""""",0,,hg38,cached,32.0,,44090047.0,1519453672.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.5.0.0,2.5.0.0,,2018-02-24 06:30:36.308909,107319,161.0
22575,tabular,850849064,bam,2018-02-23 12:38:37.391544,slurm_multi,1519457382.0,0,30720.0,6.0,main_w3_handler2,3430314,18495812,False,,,,12601204,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 34031464}]",,0,no,,"[{'src': 'hda', 'id': 34031345}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",2,,2451960000,"""""",0,,hg38,cached,32.0,,44090047.0,1519456835.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.5.0.0,2.5.0.0,,2018-02-24 07:29:45.536161,107319,547.0
22575,tabular,394595669,bam,2018-02-28 12:47:41.071509,slurm_multi,1519841404.0,0,30720.0,6.0,main_w4_handler2,3440040,18547188,False,,,,12648478,slurm,,132111800.0,corral-repl,,"[{'src': 'hda', 'id': 34114985}]",,0,no,,"[{'src': 'hda', 'id': 34039623}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",2,,2451960000,"""""",0,,hg38,cached,32.0,,44090047.0,1519840815.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.5.0.0,2.5.0.0,,2018-02-28 18:10:07.383540,107319,589.0
22575,tabular,502758529,bam,2018-02-28 12:47:40.115283,slurm_multi,1519844449.0,0,30720.0,6.0,main_w3_handler2,3440040,18547187,False,,,,12649129,slurm,,132109816.0,corral-repl,,"[{'src': 'hda', 'id': 34114983}]",,0,no,,"[{'src': 'hda', 'id': 34039618}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",2,,2451960000,"""""",0,,hg38,cached,32.0,,44090047.0,1519843920.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.5.0.0,2.5.0.0,,2018-02-28 19:00:52.065551,107319,529.0
22575,tabular,275500577,bam,2018-02-28 12:47:42.364697,slurm_multi,1519844814.0,0,30720.0,6.0,main_w3_handler2,3440040,18547190,False,,,,12649264,slurm,,132111800.0,corral-repl,,"[{'src': 'hda', 'id': 34114989}]",,0,no,,"[{'src': 'hda', 'id': 34039633}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",2,,2451960000,"""""",0,,hg38,cached,32.0,,44090047.0,1519844478.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.5.0.0,2.5.0.0,,2018-02-28 19:06:56.320089,107319,336.0
22575,tabular,257829905,bam,2018-02-28 12:47:41.604338,slurm_multi,1519845177.0,0,30720.0,6.0,main_w4_handler2,3440040,18547189,False,,,,12649379,slurm,,132111800.0,corral-repl,,"[{'src': 'hda', 'id': 34114987}]",,0,no,,"[{'src': 'hda', 'id': 34039628}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",2,,2451960000,"""""",0,,hg38,cached,32.0,,44090047.0,1519844822.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.5.0.0,2.5.0.0,,2018-02-28 19:13:01.205768,107319,355.0
22575,tabular,134917997,bam,2018-02-28 12:47:43.739051,slurm_multi,1519845066.0,0,30720.0,6.0,main_w3_handler2,3440040,18547192,False,,,,12649380,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 34114994}]",,0,no,,"[{'src': 'hda', 'id': 34039643}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",2,,2451960000,"""""",0,,hg38,cached,32.0,,44090047.0,1519844869.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.5.0.0,2.5.0.0,,2018-02-28 19:11:08.983738,107319,197.0
22575,tabular,609537912,bam,2018-02-28 12:47:43.226923,slurm_multi,1519846330.0,0,30720.0,6.0,main_w4_handler2,3440040,18547191,False,,,,12649499,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 34114992}]",,0,no,,"[{'src': 'hda', 'id': 34039638}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",2,,2451960000,"""""",0,,hg38,cached,32.0,,44090047.0,1519845534.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.5.0.0,2.5.0.0,,2018-02-28 19:32:13.660414,107319,796.0
22575,tabular,295575578,bam,2018-02-28 12:47:44.885482,slurm_multi,1519847042.0,0,30720.0,6.0,main_w4_handler2,3440040,18547194,False,,,,12649737,slurm,,132111800.0,corral-repl,,"[{'src': 'hda', 'id': 34114998}]",,0,no,,"[{'src': 'hda', 'id': 34039654}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",2,,2451960000,"""""",0,,hg38,cached,32.0,,44090047.0,1519846754.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.5.0.0,2.5.0.0,,2018-02-28 19:44:06.282879,107319,288.0
22575,tabular,267367374,bam,2018-02-28 12:47:44.222636,slurm_multi,1519852868.0,0,30720.0,6.0,main_w4_handler2,3440040,18547193,False,,,,12650568,slurm,,132109816.0,corral-repl,,"[{'src': 'hda', 'id': 34114996}]",,0,no,,"[{'src': 'hda', 'id': 34039648}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",2,,2451960000,"""""",0,,hg38,cached,32.0,,44090047.0,1519852536.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.5.0.0,2.5.0.0,,2018-02-28 21:21:11.873924,107319,332.0
22575,tabular,1379406430,bam,2017-04-01 15:56:54.826374,slurm_multi,1491066134.0,0,,6.0,main_w3_handler2,3052744,15454761,False,,,,9585903,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 29017348}]",,0,no,,"[{'src': 'hda', 'id': 29009694}]",,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",2,,2451960000,"""""",0,,Araly1,cached,32.0,,35974782.0,1491066084.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.5.0.0,2.5.0.0,,2017-04-01 17:02:15.925264,33927,50.0
22575,tabular,1379406430,bam,2017-04-02 02:01:42.350689,slurm_multi,1491100564.0,0,,6.0,main_w4_handler2,3052744,15459419,False,,,,9589998,slurm,,132111800.0,corral-repl,,"[{'src': 'hda', 'id': 29022352}]",,0,no,,"[{'src': 'hda', 'id': 29009694}]",,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",1,,2150570000,"""""",0,,/galaxy/data/mm9/seq/mm9.2bit,cached,32.0,,35974782.0,1491099602.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.5.0.0,2.5.0.0,,2017-04-02 02:39:10.698883,33927,962.0
