create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,otu,otu_filetype,param_filename,parameters.__workflow_invocation_uuid__,parameters.abund,parameters.calc,parameters.chromInfo,parameters.dbkey,parameters.freq,parameters.iters,parameters.label,parameters.otu.values,parameters.otu|__identifier__,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2018-01-12 16:55:42.226387,slurm_normal,1515776154.0,0,,1.0,main_w4_handler1,3287353,18018722,False,,12096019,slurm,,132112168.0,corral-repl,16268,mothur.shared,,,"""10""","[""sobs""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""100.0""","""1000""",,"[{'src': 'hda', 'id': 33288209}]",,32.0,,43135597.0,1515776146.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_rarefaction_single/mothur_rarefaction_single/1.36.1.0,1.36.1.0,,2018-01-12 16:55:57.324288,113659.0,8.0
2018-01-12 17:12:32.947262,slurm_normal,1515777161.0,0,,1.0,main_w3_handler1,3390534,18019000,False,,12096311,slurm,,132112168.0,corral-repl,340,mothur.shared,,,"""10""","[""sobs""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""100.0""","""1000""",,"[{'src': 'hda', 'id': 33288848}]",,32.0,,43165624.0,1515777156.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_rarefaction_single/mothur_rarefaction_single/1.36.1.0,1.36.1.0,,2018-01-12 17:12:46.172381,119655.0,5.0
2018-01-12 17:28:11.731857,slurm_normal,1515778108.0,0,,1.0,main_w3_handler1,3390534,18019130,False,,12096491,slurm,,132112168.0,corral-repl,20847,mothur.shared,,,"""10""","[""sobs""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""100.0""","""1000""",,"[{'src': 'hda', 'id': 33289388}]",,32.0,,43165624.0,1515778097.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_rarefaction_single/mothur_rarefaction_single/1.36.1.0,1.36.1.0,,2018-01-12 17:28:31.395971,119655.0,11.0
2018-01-12 17:49:22.604367,slurm_normal,1515779379.0,0,,1.0,main_w3_handler0,3390534,18019351,False,,12096739,slurm,,132112168.0,corral-repl,20847,mothur.shared,,,"""10""","[""sobs""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""100.0""","""1000""",,"[{'src': 'hda', 'id': 33289388}]",,32.0,,43165624.0,1515779368.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_rarefaction_single/mothur_rarefaction_single/1.36.1.0,1.36.1.0,,2018-01-12 17:49:43.121930,119655.0,11.0
2018-01-12 21:47:59.741661,slurm_normal,1515793697.0,0,,1.0,main_w4_handler0,3390748,18022714,False,,12099922,slurm,,132112168.0,corral-repl,205263,mothur.shared,,,"""10""","[""sobs""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""100.0""","""1000""",,"[{'src': 'hda', 'id': 33294877}]",,32.0,,43135597.0,1515793683.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_rarefaction_single/mothur_rarefaction_single/1.36.1.0,1.36.1.0,,2018-01-12 21:48:21.544558,113659.0,14.0
2017-11-27 20:01:12.291178,slurm_normal,1511812915.0,0,,1.0,main_w3_handler0,3329496,17609200,False,,11669169,slurm,,132112168.0,corral-repl,22071,mothur.shared,,,"""10""","[""sobs""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""100.0""","""1000""",,"[{'src': 'hda', 'id': 32569703}]",,32.0,,42074081.0,1511812901.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_rarefaction_single/mothur_rarefaction_single/1.36.1.0,1.36.1.0,,2017-11-27 20:01:59.706528,116551.0,14.0
2017-11-28 03:24:47.979359,slurm_normal,1511839497.0,0,,1.0,main_w4_handler0,3307154,17613336,False,,11674090,slurm,,132112168.0,corral-repl,354,mothur.shared,,,"""10""","[""sobs""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""100.0""","""1000""",,"[{'src': 'hda', 'id': 32575656}]",,32.0,,42295298.0,1511839492.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_rarefaction_single/mothur_rarefaction_single/1.36.1.0,1.36.1.0,,2017-11-28 03:24:59.619729,114886.0,5.0
2017-11-28 07:31:07.729954,slurm_normal,1511854284.0,0,,1.0,main_w3_handler1,3307154,17614381,False,,11675275,slurm,,132112168.0,corral-repl,21206,mothur.shared,,,"""10""","[""sobs""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""100.0""","""1000""",,"[{'src': 'hda', 'id': 32577045}]",,32.0,,42297227.0,1511854272.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_rarefaction_single/mothur_rarefaction_single/1.36.1.0,1.36.1.0,,2017-11-28 07:31:27.334616,114886.0,12.0
2017-11-28 07:46:44.388440,slurm_normal,1511855216.0,0,,1.0,main_w4_handler0,3307154,17614486,False,,11675366,slurm,,132112168.0,corral-repl,16025,mothur.shared,,,"""10""","[""sobs""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""100.0""","""1000""",,"[{'src': 'hda', 'id': 32577442}]","""0.03""",32.0,,42297227.0,1511855209.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_rarefaction_single/mothur_rarefaction_single/1.36.1.0,1.36.1.0,,2017-11-28 07:46:58.127724,114886.0,7.0
2017-11-28 08:11:46.078708,slurm_normal,1511856721.0,0,,1.0,main_w4_handler1,3307154,17614776,False,,11675624,slurm,,132112168.0,corral-repl,21206,mothur.shared,,,"""10""","[""sobs""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""100.0""","""1000""",,"[{'src': 'hda', 'id': 32577045}]",,32.0,,42297227.0,1511856709.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_rarefaction_single/mothur_rarefaction_single/1.36.1.0,1.36.1.0,,2017-11-28 08:12:03.238934,114886.0,12.0
2017-11-30 16:04:26.530408,slurm_normal,1512057884.0,0,,1.0,main_w3_handler0,3318794,17652056,False,,11710792,slurm,,132112168.0,corral-repl,3943,mothur.shared,,,"""10""","[""sobs""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""100.0""","""1000""",,"[{'src': 'hda', 'id': 32650932}]",,32.0,,41894749.0,1512057878.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_rarefaction_single/mothur_rarefaction_single/1.36.1.0,1.36.1.0,,2017-11-30 16:04:49.853983,60244.0,6.0
2017-11-30 16:57:15.960396,slurm_normal,1512061079.0,0,,1.0,main_w3_handler0,3318794,17652298,False,,11712043,slurm,,132112168.0,corral-repl,3090,mothur.shared,,,"""10""","[""sobs""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""100.0""","""1000""",,"[{'src': 'hda', 'id': 32651189}]",,32.0,,41894749.0,1512061073.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_rarefaction_single/mothur_rarefaction_single/1.36.1.0,1.36.1.0,,2017-11-30 17:00:20.647298,60244.0,6.0
2017-12-01 01:04:37.398363,slurm_normal,1512090292.0,0,,1.0,main_w4_handler0,3319159,17655235,False,,11715412,slurm,,132112168.0,corral-repl,3951,mothur.shared,,,"""10""","[""sobs""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""100.0""","""1000""",,"[{'src': 'hda', 'id': 32658994}]",,32.0,,42362407.0,1512090286.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_rarefaction_single/mothur_rarefaction_single/1.36.1.0,1.36.1.0,,2017-12-01 01:04:54.773475,115851.0,6.0
2017-12-03 01:31:24.690453,slurm_normal,1512264699.0,0,,1.0,main_w4_handler0,3350100,17678642,False,,11741320,slurm,,132112168.0,corral-repl,340,mothur.shared,,,"""10""","[""sobs""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""100.0""","""1000""",,"[{'src': 'hda', 'id': 32697789}]",,32.0,,42410454.0,1512264693.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_rarefaction_single/mothur_rarefaction_single/1.36.1.0,1.36.1.0,,2017-12-03 01:31:42.471487,117849.0,6.0
2017-12-03 01:44:15.484245,slurm_normal,1512265478.0,0,,1.0,main_w4_handler0,3350100,17678668,False,,11741354,slurm,,132112168.0,corral-repl,20943,mothur.shared,,,"""10""","[""sobs""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""100.0""","""1000""",,"[{'src': 'hda', 'id': 32697814}]",,32.0,,42410454.0,1512265466.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_rarefaction_single/mothur_rarefaction_single/1.36.1.0,1.36.1.0,,2017-12-03 01:44:41.085845,117849.0,12.0
2017-12-04 14:25:49.290105,slurm_normal,1512397564.0,0,,1.0,main_w3_handler0,3319089,17690600,False,,11755079,slurm,,132112168.0,corral-repl,3528,mothur.shared,,,"""10""","[""sobs""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""100.0""","""1000""",,"[{'src': 'hda', 'id': 32717893}]",,32.0,,42399260.0,1512397559.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_rarefaction_single/mothur_rarefaction_single/1.36.1.0,1.36.1.0,,2017-12-04 14:26:06.707960,115848.0,5.0
2017-12-04 14:31:10.050676,slurm_normal,1512397882.0,0,,1.0,main_w3_handler0,3319110,17690657,False,,11755127,slurm,,132112168.0,corral-repl,3457,mothur.shared,,,"""10""","[""sobs""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""100.0""","""1000""",,"[{'src': 'hda', 'id': 32717961}]",,32.0,,41896477.0,1512397877.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_rarefaction_single/mothur_rarefaction_single/1.36.1.0,1.36.1.0,,2017-12-04 14:31:24.536984,115849.0,5.0
2017-12-04 19:03:34.380134,slurm_normal,1512414231.0,0,,1.0,main_w3_handler0,3352709,17694286,False,,11758241,slurm,,132112168.0,corral-repl,3627,mothur.shared,,,"""10""","[""sobs""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""100.0""","""1000""",,"[{'src': 'hda', 'id': 32723833}]",,32.0,,42398764.0,1512414225.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_rarefaction_single/mothur_rarefaction_single/1.36.1.0,1.36.1.0,,2017-12-04 19:03:53.109693,117102.0,6.0
2017-12-05 14:02:46.372412,slurm_normal,1512482588.0,0,,1.0,main_w4_handler1,3352977,17703396,False,,11767866,slurm,,132112168.0,corral-repl,3581,mothur.shared,,,"""10""","[""sobs""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""100.0""","""1000""",,"[{'src': 'hda', 'id': 32729655}]",,32.0,,42457243.0,1512482583.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_rarefaction_single/mothur_rarefaction_single/1.36.1.0,1.36.1.0,,2017-12-05 14:03:11.338803,115847.0,5.0
2017-12-05 15:27:43.494557,slurm_normal,1512487680.0,0,,1.0,main_w4_handler1,3353880,17704518,False,,11769397,slurm,,132112168.0,corral-repl,3499,mothur.shared,,,"""10""","[""sobs""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""100.0""","""1000""",,"[{'src': 'hda', 'id': 32742014}]",,32.0,,42362412.0,1512487674.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_rarefaction_single/mothur_rarefaction_single/1.36.1.0,1.36.1.0,,2017-12-05 15:28:02.097582,115853.0,6.0
2017-12-05 22:34:12.767065,slurm_normal,1512513271.0,0,,1.0,main_w4_handler1,3319153,17710330,False,,11775092,slurm,,132112168.0,corral-repl,3602,mothur.shared,,,"""10""","[""sobs""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""100.0""","""1000""",,"[{'src': 'hda', 'id': 32755975}]",,32.0,,42481779.0,1512513266.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_rarefaction_single/mothur_rarefaction_single/1.36.1.0,1.36.1.0,,2017-12-05 22:34:34.763398,115870.0,5.0
2017-12-05 23:10:00.851051,slurm_normal,1512515424.0,0,,1.0,main_w3_handler0,3354412,17710580,False,,11775342,slurm,,132112168.0,corral-repl,21047,mothur.shared,,,"""10""","[""sobs""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""100.0""","""1000""",,"[{'src': 'hda', 'id': 32756556}]",,32.0,,42481513.0,1512515412.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_rarefaction_single/mothur_rarefaction_single/1.36.1.0,1.36.1.0,,2017-12-05 23:10:25.516219,112430.0,12.0
2017-12-06 15:26:25.601114,slurm_normal,1512574004.0,0,,1.0,main_w4_handler1,3319113,17720964,False,,11786488,slurm,,132112168.0,corral-repl,3524,mothur.shared,,,"""10""","[""sobs""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""100.0""","""1000""",,"[{'src': 'hda', 'id': 32769896}]",,32.0,,42494166.0,1512573995.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_rarefaction_single/mothur_rarefaction_single/1.36.1.0,1.36.1.0,,2017-12-06 15:26:47.958617,115859.0,9.0
2017-12-06 16:44:56.844337,slurm_normal,1512578713.0,0,,1.0,main_w3_handler1,3355722,17721920,False,,11787659,slurm,,132112168.0,corral-repl,3568,mothur.shared,,,"""10""","[""sobs""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""100.0""","""1000""",,"[{'src': 'hda', 'id': 32774457}]",,32.0,,42496355.0,1512578707.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_rarefaction_single/mothur_rarefaction_single/1.36.1.0,1.36.1.0,,2017-12-06 16:45:16.871712,115852.0,6.0
2017-12-06 17:10:02.572027,slurm_normal,1512580219.0,0,,1.0,main_w4_handler0,3319153,17722197,False,,11787922,slurm,,132112168.0,corral-repl,3534,mothur.shared,,,"""10""","[""sobs""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""100.0""","""1000""",,"[{'src': 'hda', 'id': 32774837}]",,32.0,,42481779.0,1512580214.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_rarefaction_single/mothur_rarefaction_single/1.36.1.0,1.36.1.0,,2017-12-06 17:10:21.931911,115870.0,5.0
2017-12-06 21:49:35.186243,slurm_normal,1512597000.0,0,,1.0,main_w3_handler1,3355458,17725004,False,,11791031,slurm,,132112168.0,corral-repl,3791,mothur.shared,,,"""10""","[""sobs""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""100.0""","""1000""",,"[{'src': 'hda', 'id': 32779034}]",,32.0,,41551881.0,1512596982.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_rarefaction_single/mothur_rarefaction_single/1.36.1.0,1.36.1.0,,2017-12-06 21:50:04.327582,50169.0,18.0
2017-12-06 23:57:59.625643,slurm_normal,1512604692.0,0,,1.0,main_w3_handler0,3319558,17726328,False,,11792404,slurm,,132112168.0,corral-repl,3567,mothur.shared,,,"""10""","[""sobs""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""100.0""","""1000""",,"[{'src': 'hda', 'id': 32780923}]",,32.0,,41904029.0,1512604686.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_rarefaction_single/mothur_rarefaction_single/1.36.1.0,1.36.1.0,,2017-12-06 23:58:14.682188,115896.0,6.0
2018-01-17 14:37:54.893290,slurm_normal,1516199885.0,0,,1.0,main_w4_handler1,3395242,18060736,False,,12138709,slurm,,132112168.0,corral-repl,340,mothur.shared,,,"""10""","[""sobs""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""100.0""","""1000""",,"[{'src': 'hda', 'id': 33351647}]",,32.0,,43244112.0,1516199880.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_rarefaction_single/mothur_rarefaction_single/1.36.1.0,1.36.1.0,,2018-01-17 14:38:06.884919,120071.0,5.0
2018-01-17 14:43:51.985753,slurm_normal,1516200248.0,0,,1.0,main_w3_handler1,3395242,18060866,False,,12138816,slurm,,132112168.0,corral-repl,20572,mothur.shared,,,"""10""","[""sobs""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""100.0""","""1000""",,"[{'src': 'hda', 'id': 33351788}]",,32.0,,43244112.0,1516200238.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_rarefaction_single/mothur_rarefaction_single/1.36.1.0,1.36.1.0,,2018-01-17 14:44:11.601550,120071.0,10.0
2018-03-07 04:18:52.385518,slurm_normal,1520396349.0,0,7680.0,1.0,main_w3_handler1,3454614,18634121,False,,12730545,slurm,,132112168.0,corral-repl,271,mothur.shared,,,"""10""","[""chao"", ""shannon""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""100.0""","""1000""",,"[{'src': 'hda', 'id': 34256779}]",,32.0,,44392393.0,1520396344.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_rarefaction_single/mothur_rarefaction_single/1.36.1.0,1.36.1.0,,2018-03-07 04:19:11.759188,,5.0
2017-12-07 19:52:00.861277,slurm_normal,1512676338.0,0,,1.0,main_w3_handler1,3357270,17739941,False,,11806193,slurm,,132112168.0,corral-repl,3462,mothur.shared,,,"""10""","[""sobs""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""100.0""","""1000""",,"[{'src': 'hda', 'id': 32804481}]",,32.0,,42517497.0,1512676330.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_rarefaction_single/mothur_rarefaction_single/1.36.1.0,1.36.1.0,,2017-12-07 19:52:21.394654,115868.0,8.0
2017-12-07 19:55:46.370623,slurm_normal,1512676565.0,0,,1.0,main_w4_handler1,3319106,17739989,False,,11806234,slurm,,132112168.0,corral-repl,3600,mothur.shared,,,"""10""","[""sobs""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""100.0""","""1000""",,"[{'src': 'hda', 'id': 32803719}]",,32.0,,42519248.0,1512676559.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_rarefaction_single/mothur_rarefaction_single/1.36.1.0,1.36.1.0,,2017-12-07 19:56:08.679647,115856.0,6.0
2018-01-17 20:25:26.809709,slurm_normal,1516220738.0,0,,1.0,main_w3_handler1,3394430,18065550,False,,12143613,slurm,,132112168.0,corral-repl,267009,mothur.shared,,,"""10""","[""sobs""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""100.0""","""1000""",,"[{'src': 'hda', 'id': 33358916}]",,32.0,,43247987.0,1516220731.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_rarefaction_single/mothur_rarefaction_single/1.36.1.0,1.36.1.0,,2018-01-17 20:25:41.091614,113659.0,7.0
2017-12-11 11:56:52.924882,slurm_normal,1512993427.0,0,,1.0,main_w3_handler0,3358440,17771947,False,,11840706,slurm,,132112168.0,corral-repl,3508,mothur.shared,,,"""10""","[""bootstrap"", ""chao"", ""sobs"", ""simpsoneven"", ""shannoneven"", ""coverage"", ""simpson"", ""invsimpson"", ""shannon"", ""nseqs""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""100.0""","""1000""",,"[{'src': 'hda', 'id': 32813573}]",,32.0,,42577162.0,1512993422.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_rarefaction_single/mothur_rarefaction_single/1.36.1.0,1.36.1.0,,2017-12-11 11:57:12.904004,72172.0,5.0
2017-12-11 16:42:43.168007,slurm_normal,1513010579.0,0,,1.0,main_w4_handler1,3319111,17774241,False,,11843193,slurm,,132112168.0,corral-repl,282,mothur.shared,,,"""10""","[""sobs""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""100.0""","""1000""",,"[{'src': 'hda', 'id': 32861196}]",,32.0,,42515270.0,1513010572.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_rarefaction_single/mothur_rarefaction_single/1.36.1.0,1.36.1.0,,2017-12-11 16:43:00.635207,115858.0,7.0
